X,Y,ELEV,TIME,NORTH_VEL,EAST_VEL,DOWN_VEL,ROLL,PITCH,HEADING,ELEVATION
175010.395,287266.48,255.9688,314651.0109,7.1379,25.3908,-0.7549,-0.8783,0.4489,17.1729,255.9688
175013.028,287275.986,255.6817,314651.3856,7.0817,25.3086,-0.7743,-0.8401,0.6466,16.6263,255.6817
175015.63,287285.475,255.366,314651.7602,7.0077,25.2701,-0.8755,-0.6844,0.7053,16.0007,255.366
175018.203,287294.945,255.0187,314652.1348,6.9229,25.2594,-0.9799,-0.4214,0.6869,15.4471,255.0187
175020.759,287304.392,254.6909,314652.5095,6.8959,25.1545,-0.7428,-0.6028,0.7088,15.1523,254.6909
175023.311,287313.815,254.4799,314652.8841,6.8814,25.0762,-0.3587,-1.1695,0.7982,15.3357,254.4799
175025.837,287323.214,254.3919,314653.2587,6.8119,25.0531,-0.1279,-0.8955,0.7851,16.0685,254.3919
175028.345,287332.585,254.384,314653.6334,6.7566,24.9686,0.0443,-0.6307,0.7239,17.2202,254.384
175030.829,287341.935,254.4161,314654.008,6.701,24.8808,0.1151,-0.4546,0.6999,18.382,254.4161
175033.291,287351.264,254.4434,314654.3826,6.6133,24.8511,0.0613,-0.2819,0.5781,19.1452,254.4434
175035.715,287360.577,254.4569,314654.7573,6.4996,24.8603,-0.0042,-0.3223,0.5713,19.1896,254.4569
175038.109,287369.878,254.4586,314655.1319,6.4298,24.7851,-0.0379,-0.3192,0.3947,18.9188,254.4586
175040.481,287379.164,254.4255,314655.5065,6.4,24.7376,-0.1156,-0.2156,0.1016,18.2853,254.4255
175042.831,287388.445,254.3399,314655.8812,6.3472,24.7607,-0.3119,-0.0406,-0.1956,17.5109,254.3399
175045.177,287397.726,254.2188,314656.2558,6.3362,24.7625,-0.3231,-0.0645,-0.5253,16.5621,254.2188
175047.52,287407.013,254.1171,314656.6304,6.3231,24.7675,-0.2011,-0.3803,-0.7136,15.8337,254.1171
175049.854,287416.31,254.0436,314657.0051,6.3287,24.8057,-0.1922,-0.3726,-0.849,15.4757,254.0436
175052.204,287425.617,253.9628,314657.3797,6.3709,24.8702,-0.2765,0.0609,-0.7631,15.8194,253.9628
175054.554,287434.931,253.8747,314657.7543,6.3416,24.8426,-0.2125,-0.4299,-0.6658,16.3709,253.8747
175056.895,287444.253,253.8158,314658.129,6.3402,24.8655,-0.0961,-0.8228,-0.701,16.8886,253.8158
175059.226,287453.589,253.7794,314658.5036,6.3149,24.9388,-0.0873,-0.546,-0.9195,17.7261,253.7794
175061.556,287462.938,253.7447,314658.8782,6.2827,24.9648,-0.1299,-0.2394,-1.1732,18.7257,253.7447
175063.883,287472.302,253.6992,314659.2529,6.3006,24.9671,-0.0676,-0.1957,-1.1588,19.6129,253.6992
175066.209,287481.682,253.6603,314659.6275,6.3227,25.0416,-0.142,-0.0148,-0.8821,20.2215,253.6603
175068.541,287491.07,253.5988,314660.0021,6.3116,25.0817,-0.2347,0.3498,-0.7716,20.4918,253.5988
175070.869,287500.467,253.5197,314660.3768,6.2802,25.0576,-0.1747,-0.1409,-0.8604,20.2312,253.5197
175073.184,287509.876,253.4566,314660.7514,6.2493,25.1094,-0.1687,-0.9578,-0.9967,19.3511,253.4566
175075.48,287519.306,253.362,314661.126,6.2143,25.1989,-0.3965,-0.7903,-1.2268,18.5904,253.362
175077.77,287528.755,253.1702,314661.5007,6.1653,25.2327,-0.6403,-0.7888,-1.5258,18.011,253.1702
175080.038,287538.233,252.8789,314661.8753,6.094,25.2991,-0.8472,-0.886,-1.5432,17.0555,252.8789
175082.271,287547.742,252.507,314662.2499,6.0177,25.4057,-1.1198,-1.3509,-1.2838,15.7471,252.507
175084.472,287557.276,252.0512,314662.6246,5.9178,25.4971,-1.3521,-2.0538,-1.0708,14.5006,252.0512
175086.627,287566.832,251.5279,314662.9992,5.7501,25.5032,-1.4359,-2.6184,-0.8909,13.4893,251.5279
175088.709,287576.409,250.9912,314663.3738,5.5272,25.5627,-1.417,-3.6292,-0.6566,12.6652,250.9912
175090.707,287586.006,250.4474,314663.7485,5.3361,25.6604,-1.5335,-3.9056,-0.5121,12.3539,250.4474
175092.635,287595.62,249.883,314664.1231,5.1292,25.671,-1.4998,-3.6664,-0.5035,12.7282,249.883
175094.479,287605.253,249.3156,314664.4977,4.8853,25.6896,-1.4719,-3.5767,-0.0998,13.3234,249.3156
175096.232,287614.895,248.7544,314664.8724,4.6699,25.7451,-1.5147,-3.288,0.3455,13.8761,248.7544
175097.913,287624.534,248.1924,314665.247,4.4654,25.7337,-1.5312,-2.76,0.6742,14.4562,248.1924
175099.519,287634.161,247.6379,314665.6216,4.2652,25.63,-1.3828,-2.2622,0.8547,14.6527,247.6379
175101.057,287643.767,247.1574,314665.9963,4.1266,25.6027,-1.1797,-2.0259,1.1465,14.2957,247.1574
175102.541,287653.349,246.7512,314666.3709,3.9943,25.5502,-1.0414,-1.4768,1.106,13.7956,246.7512
175103.993,287662.903,246.3936,314666.7455,3.9397,25.4408,-0.8489,-0.7511,0.5931,13.1532,246.3936
175105.422,287672.435,246.0911,314667.1202,3.8697,25.3929,-0.7385,-0.6658,0.3419,12.2632,246.0911
175106.83,287681.953,245.811,314667.4948,3.8505,25.4091,-0.7587,-0.8246,0.0611,11.334,245.811
175108.221,287691.465,245.53,314667.8694,3.7761,25.4114,-0.86,-0.7791,-0.4011,10.4011,245.53
175109.581,287700.98,245.2143,314668.2441,3.6511,25.3904,-0.8206,-0.4178,-0.8974,9.2202,245.2143
175110.881,287710.504,244.9232,314668.6187,3.5175,25.4237,-0.7555,-0.4911,-0.6762,6.8135,244.9232
175112.148,287720.033,244.6359,314668.9933,3.4706,25.4509,-0.8077,-0.3586,-0.3226,4.2663,244.6359
175113.43,287729.56,244.3543,314669.368,3.5479,25.4189,-0.7311,-0.2629,-0.2643,2.7029,244.3543
175114.742,287739.089,244.0753,314669.7426,3.6234,25.4066,-0.7364,-0.4565,-0.4937,2.5781,244.0753
175116.064,287748.626,243.7695,314670.1172,3.6104,25.4614,-0.8637,-0.7941,-1.0336,3.5006,243.7695
175117.369,287758.179,243.4197,314670.4919,3.5281,25.5472,-1.0284,-0.4305,-1.438,4.9103,243.4197
175118.628,287767.756,243.0383,314670.8665,3.3485,25.586,-1.0164,-0.3362,-1.4491,6.0762,243.0383
175119.832,287777.356,242.6495,314671.2411,3.2618,25.6215,-1.0468,-0.4459,-0.855,6.3051,242.6495
175120.981,287786.967,242.2258,314671.6158,3.0746,25.6738,-1.2051,-1.0792,-0.4928,5.6404,242.2258
175122.07,287796.585,241.7641,314671.9904,2.8892,25.6729,-1.2954,-2.1297,-0.673,4.5944,241.7641
175123.092,287806.217,241.2663,314672.365,2.7388,25.7139,-1.3173,-2.7727,-1.1388,3.5164,241.2663
175124.028,287815.876,240.7573,314672.7397,2.4721,25.8236,-1.357,-2.9188,-1.5924,2.3538,240.7573
175124.881,287825.568,240.2682,314673.1143,2.2532,25.9297,-1.2798,-2.6487,-1.4302,1.2297,240.2682
175125.658,287835.288,239.8167,314673.4889,2.061,25.9601,-1.1666,-2.8218,-1.0872,0.329,239.8167
175126.358,287845.029,239.3854,314673.8636,1.856,26.0195,-1.1075,-3.131,-1.2379,359.7191,239.3854
175126.981,287854.791,238.9817,314674.2382,1.6623,26.1155,-1.0529,-2.8717,-1.5702,359.7108,238.9817
175127.532,287864.582,238.6143,314674.6128,1.4422,26.17,-0.9417,-2.7867,-1.6616,0.2858,238.6143
175127.998,287874.401,238.2712,314674.9875,1.2159,26.2154,-0.8805,-3.077,-1.3332,0.9471,238.2712
175128.365,287884.241,237.9198,314675.3621,0.9234,26.3017,-0.9744,-2.9743,-1.198,1.3607,237.9198
175128.629,287894.1,237.5563,314675.7367,0.6571,26.3577,-0.9968,-2.682,-1.0196,1.3289,237.5563
175128.79,287903.972,237.2115,314676.1114,0.394,26.3546,-0.8589,-2.8714,-0.8088,0.672,237.2115
175128.858,287913.851,236.9123,314676.486,0.1677,26.3709,-0.7275,-2.7333,-0.4798,359.6608,236.9123
175128.841,287923.729,236.6381,314676.8606,-0.0532,26.3847,-0.7558,-2.2067,-0.2169,358.5068,236.6381
175128.763,287933.602,236.3735,314677.2353,-0.1987,26.3421,-0.6572,-1.8624,-0.3984,357.5026,236.3735
175128.632,287943.472,236.1528,314677.6099,-0.2994,26.3305,-0.4811,-1.7139,-0.7556,356.7219,236.1528
175128.449,287953.349,235.9858,314677.9845,-0.4981,26.393,-0.4151,-1.5941,-1.1116,356.1938,235.9858
175128.207,287963.236,235.8393,314678.3592,-0.6291,26.4283,-0.4088,-1.0579,-0.9501,355.7453,235.8393
175127.921,287973.131,235.6883,314678.7338,-0.7283,26.4102,-0.4419,-1.1723,-0.5763,355.3646,235.6883
175127.589,287983.029,235.5084,314679.1084,-0.8366,26.4345,-0.4713,-1.3304,-0.7116,354.8603,235.5084
175127.214,287992.934,235.3456,314679.4831,-0.9809,26.4826,-0.3963,-1.4097,-0.9808,354.7441,235.3456
175126.79,288002.85,235.2358,314679.8577,-1.1078,26.4879,-0.2344,-1.3351,-0.957,354.9196,235.2358
175126.321,288012.776,235.1604,314680.2323,-1.2079,26.4914,-0.1556,-1.1758,-0.7158,355.1631,235.1604
175125.801,288022.708,235.0975,314680.607,-1.3586,26.5316,-0.1316,-0.9965,-0.7966,355.3036,235.0975
175125.235,288032.646,235.073,314680.9816,-1.4953,26.5647,-0.0217,-0.9963,-0.8779,355.3228,235.073
175124.628,288042.595,235.1044,314681.3562,-1.5649,26.5595,0.1683,-1.0671,-0.7975,355.4001,235.1044
175123.978,288052.551,235.1901,314681.7309,-1.6864,26.5884,0.295,-0.7719,-0.5479,355.2571,235.1901
175123.294,288062.508,235.3007,314682.1055,-1.7769,26.607,0.2759,-0.3481,-0.1927,355.0659,235.3007
175122.588,288072.459,235.4214,314682.4801,-1.8219,26.5558,0.3427,-0.2021,0.0292,354.7662,235.4214
175121.867,288082.401,235.5558,314682.8548,-1.8238,26.5148,0.4306,-0.5727,-0.1021,354.4803,235.5558
175121.131,288092.342,235.7123,314683.2294,-1.8784,26.5602,0.4306,-0.0269,-0.5364,354.5393,235.7123
175120.39,288102.293,235.8628,314683.604,-1.9014,26.5998,0.3664,0.8343,-0.8952,354.968,235.8628
175119.655,288112.256,236.0253,314683.9787,-1.8613,26.6139,0.4819,0.6303,-0.7838,355.2825,236.0253
175118.923,288122.233,236.1992,314684.3533,-1.8567,26.653,0.458,0.6683,-0.6877,355.5185,236.1992
175118.197,288132.22,236.3556,314684.7279,-1.8355,26.7093,0.3342,1.4061,-0.7002,355.6608,236.3556
175117.489,288142.22,236.4812,314685.1026,-1.7811,26.7051,0.3316,1.484,-0.8535,355.7312,236.4812
175116.802,288152.232,236.5894,314685.4772,-1.6931,26.7364,0.3119,1.4996,-1.0501,355.4946,236.5894
175116.132,288162.264,236.6912,314685.8518,-1.6761,26.8343,0.2619,1.8724,-1.4317,355.2744,236.6912
175115.489,288172.326,236.7908,314686.2265,-1.594,26.9159,0.2355,1.9267,-1.6317,354.8542,236.7908
175114.87,288182.418,236.9022,314686.6011,-1.5324,26.9789,0.3332,1.3033,-1.5676,354.4931,236.9022
175114.273,288192.547,237.0261,314686.9757,-1.4615,27.0975,0.3508,1.088,-1.541,354.4482,237.0261
175113.702,288202.713,237.1669,314687.3504,-1.4091,27.2118,0.4116,0.9185,-1.5817,354.7788,237.1669
175113.145,288212.912,237.36,314687.725,-1.399,27.27,0.5867,0.5109,-1.7369,355.4227,237.36
175112.584,288223.145,237.599,314688.0996,-1.3769,27.351,0.7038,0.8369,-1.7275,356.1199,237.599
175112.026,288233.411,237.864,314688.4743,-1.3874,27.4566,0.7328,1.1431,-1.5026,356.8269,237.864
175111.482,288243.698,238.1583,314688.8489,-1.3708,27.4974,0.7973,0.8008,-1.1372,357.3508,238.1583
175110.942,288254.001,238.4682,314689.2235,-1.3366,27.5119,0.8492,0.4057,-0.8703,357.8613,238.4682
175110.4,288264.316,238.7984,314689.5982,-1.3301,27.5588,0.9082,0.3423,-0.7732,358.3574,238.7984
175109.858,288274.638,239.1341,314689.9728,-1.3814,27.5966,0.8263,0.342,-0.9658,359.0599,239.1341
175109.309,288284.974,239.4509,314690.3474,-1.379,27.6175,0.8653,0.1558,-1.5353,359.9342,239.4509
175108.749,288295.336,239.7722,314690.7221,-1.4069,27.6912,0.8959,0.1906,-1.8093,0.6817,239.7722
175108.171,288305.729,240.1125,314691.0967,-1.4574,27.8122,0.9292,0.3249,-1.7036,1.1713,240.1125
175107.588,288316.152,240.4715,314691.4713,-1.4711,27.8667,0.9462,0.2675,-1.2094,1.4912,240.4715
175107.0,288326.595,240.8094,314691.846,-1.4651,27.8888,0.8464,-0.0568,-1.127,1.7191,240.8094
175106.403,288337.057,241.1095,314692.2206,-1.5078,27.9785,0.8081,0.3058,-1.6442,1.8139,241.1095
175105.797,288347.546,241.4358,314692.5952,-1.5259,28.0598,0.898,0.5131,-1.5829,1.5273,241.4358
175105.192,288358.062,241.7864,314692.9699,-1.4952,28.0942,0.997,0.4922,-1.4599,1.0531,241.7864
175104.599,288368.6,242.1687,314693.3445,-1.4491,28.1463,1.1213,0.7244,-1.3638,0.3763,242.1687
175104.028,288379.165,242.6233,314693.7191,-1.418,28.2756,1.3076,0.8302,-1.3437,359.7643,242.6233
175103.468,288389.756,243.1487,314694.0938,-1.3805,28.3081,1.4461,1.1036,-1.588,358.8675,243.1487
175102.923,288400.374,243.7025,314694.4684,-1.3124,28.3842,1.512,1.1594,-2.2982,358.0557,243.7025
175102.413,288411.043,244.2802,314694.843,-1.2238,28.5859,1.571,1.7815,-2.8279,357.9386,244.2802
175101.953,288421.777,244.8982,314695.2177,-1.0498,28.7543,1.7006,2.5655,-2.5148,358.4228,244.8982
175101.555,288432.565,245.5611,314695.5923,-0.8876,28.8574,1.809,2.3324,-2.4319,359.3873,245.5611
175101.215,288443.404,246.2363,314695.9669,-0.7287,29.007,1.8607,2.5386,-3.1309,0.8554,246.2363
175100.938,288454.311,246.9506,314696.3416,-0.5515,29.2284,1.9669,3.8335,-3.6724,2.813,246.9506
175100.756,288465.289,247.7133,314696.7162,-0.216,29.398,2.0738,6.1785,-3.5228,4.9975,247.7133
175100.742,288476.324,248.5036,314697.0908,0.384,29.4859,2.1046,8.5911,-2.974,7.4055,248.5036
175100.958,288487.384,249.2722,314697.4655,1.0181,29.5404,1.9311,11.1729,-2.4553,9.8373,249.2722
175101.462,288498.431,249.9635,314697.8401,1.9117,29.456,1.7224,13.6459,-2.1216,12.5355,249.9635
175102.324,288509.433,250.5805,314698.2147,2.9275,29.2546,1.5872,15.4439,-2.0687,15.2686,250.5805
175103.596,288520.351,251.1455,314698.5894,4.0761,28.954,1.4981,16.2247,-1.4663,18.2323,251.1455
175105.285,288531.14,251.682,314698.964,5.1633,28.595,1.4038,16.2415,-0.5356,21.3665,251.682
175107.403,288541.749,252.235,314699.3386,6.3261,28.026,1.5483,16.126,0.341,24.6885,252.235
175109.954,288552.128,252.8683,314699.7133,7.4821,27.2927,1.8689,15.4741,1.2099,28.4232,252.8683
175112.889,288562.245,253.6105,314700.0879,8.3887,26.6485,2.0636,15.2055,1.8567,32.0002,253.6105
175116.161,288572.085,254.4137,314700.4625,9.2627,25.8571,2.1623,16.0857,2.2373,35.2284,254.4137
175119.773,288581.612,255.2738,314700.8372,10.2207,24.8911,2.4437,17.6222,2.3719,37.8918,255.2738
175123.762,288590.769,256.2105,314701.2118,11.2075,23.8828,2.5967,18.7013,2.882,40.4209,256.2105
175128.111,288599.535,257.2077,314701.5864,12.1674,22.8518,2.6556,19.7924,2.8586,42.162,257.2077
175132.824,288607.894,258.1947,314701.9611,13.1469,21.7244,2.5786,20.5497,2.0465,44.1537,258.1947
175137.898,288615.841,259.1229,314702.3357,14.0642,20.613,2.4111,21.3038,1.033,46.544,259.1229
175143.326,288623.378,259.9939,314702.7103,15.053,19.4981,2.2426,21.8,0.3128,49.1488,259.9939
175149.118,288630.474,260.8053,314703.085,16.0169,18.3023,2.0109,21.7676,-0.3875,52.1671,260.8053
175155.259,288637.127,261.5199,314703.4596,16.8858,17.1118,1.7924,21.2793,-1.5698,56.0131,261.5199
175161.717,288643.354,262.1132,314703.8342,17.6887,15.9785,1.4105,21.186,-2.8301,60.239,262.1132
175168.468,288649.169,262.5659,314704.2089,18.4609,14.9391,0.985,21.1659,-3.9893,64.7206,262.5659
175175.501,288654.564,262.8899,314704.5835,19.1982,13.7684,0.7348,21.1318,-4.7446,69.0942,262.8899
175182.806,288659.516,263.116,314704.9581,19.8696,12.5201,0.4911,20.7973,-5.1616,73.392,263.116
175190.357,288664.009,263.2378,314705.3328,20.512,11.3043,0.1785,20.3554,-5.4892,77.862,263.2378
175198.127,288668.032,263.2566,314705.7074,21.0446,10.0462,-0.1288,20.0641,-5.791,82.4308,263.2566
175206.082,288671.575,263.175,314706.082,21.4924,8.7188,-0.2902,19.8457,-6.4186,87.0055,263.175
175214.201,288674.63,263.0175,314706.4567,21.8809,7.4204,-0.4885,19.4042,-6.9636,91.4969,263.0175
175222.46,288677.189,262.8064,314706.8313,22.2602,6.0742,-0.6158,18.8362,-7.4492,95.807,262.8064
175230.839,288679.235,262.5941,314707.2059,22.531,4.6944,-0.5673,18.1443,-7.5149,100.1728,262.5941
175239.307,288680.757,262.3907,314707.5806,22.6818,3.2915,-0.4749,17.5697,-7.3065,104.5753,262.3907
175247.827,288681.77,262.222,314707.9552,22.8102,1.9299,-0.4266,17.0231,-6.8218,108.4868,262.222
175256.355,288682.27,262.1001,314708.3298,22.7575,0.5707,-0.3154,16.5002,-6.3048,112.2635,262.1001
175264.85,288682.269,262.0089,314708.7045,22.5808,-0.7141,-0.175,15.7359,-6.0433,116.4197,262.0089
175273.283,288681.801,261.9322,314709.0791,22.3838,-1.9523,-0.2167,15.5907,-5.9573,120.2791,261.9322
175281.635,288680.893,261.8635,314709.4537,22.1974,-3.0634,-0.2056,15.6445,-6.2978,123.6661,261.8635
175289.894,288679.543,261.8239,314709.8284,21.8899,-4.2822,-0.0531,16.1299,-6.5775,126.5933,261.8239
175298.034,288677.732,261.8308,314710.203,21.5052,-5.5455,0.1229,17.0539,-6.8379,128.8771,261.8308
175306.029,288675.443,261.9069,314710.5776,21.1351,-6.834,0.2458,17.9546,-6.752,130.5946,261.9069
175313.837,288672.661,262.0309,314710.9523,20.5421,-8.1554,0.329,18.6326,-6.3253,132.3092,262.0309
175321.43,288669.389,262.175,314711.3269,19.9091,-9.454,0.431,18.9233,-6.6321,133.7504,262.175
175328.795,288665.633,262.302,314711.7015,19.3162,-10.7358,0.2957,18.9569,-7.6561,135.5283,262.302
175335.95,288661.405,262.4019,314712.0762,18.8099,-12.0018,0.192,19.6983,-9.1935,137.0478,262.4019
175342.891,288656.681,262.4689,314712.4508,18.2012,-13.3651,0.1573,20.5605,-10.6178,138.8115,262.4689
175349.597,288651.426,262.4848,314712.8254,17.4745,-14.8146,-0.0488,21.5069,-11.3893,141.0405,262.4848
175356.039,288645.635,262.3983,314713.2001,16.7839,-16.2254,-0.4177,21.9013,-11.9527,144.027,262.3983
175362.193,288639.327,262.1813,314713.5747,15.9782,-17.5681,-0.7676,21.3355,-12.4254,147.6312,262.1813
175368.043,288632.526,261.8374,314713.9493,15.1292,-18.8355,-1.0506,20.0377,-12.8639,151.5962,261.8374
175373.588,288625.266,261.3787,314714.324,14.3095,-20.0253,-1.3021,18.4464,-13.1649,155.5615,261.3787
175378.838,288617.569,260.8651,314714.6986,13.5657,-21.1567,-1.4336,16.8524,-13.0223,159.2262,260.8651
175383.798,288609.467,260.3276,314715.0732,12.777,-22.1802,-1.4571,15.377,-12.7212,162.4808,260.3276
175388.471,288600.991,259.7692,314715.4479,11.9772,-23.1441,-1.493,14.0283,-12.3023,165.3351,259.7692
175392.857,288592.163,259.2091,314715.8225,11.2686,-24.0603,-1.4857,12.8389,-11.6634,168.0428,259.2091
175396.959,288583.012,258.6876,314716.1971,10.5222,-24.8739,-1.3124,12.0201,-10.679,170.4485,258.6876
175400.777,288573.566,258.2608,314716.5718,9.6758,-25.5987,-0.9247,11.4335,-9.3652,172.1662,258.2608
175404.295,288563.862,257.9591,314716.9464,8.9077,-26.2509,-0.6628,10.6136,-7.9671,173.4964,257.9591
175407.53,288553.941,257.7689,314717.321,8.199,-26.7704,-0.401,10.1446,-7.061,174.592,257.7689
175410.491,288543.837,257.6688,314717.6957,7.4117,-27.2213,-0.0995,9.9438,-6.5104,175.508,257.6688
175413.18,288533.566,257.6869,314718.0703,6.7185,-27.6362,0.2135,9.6589,-5.9813,176.1896,257.6869
175415.6,288523.15,257.8286,314718.4449,6.0037,-28.0218,0.5308,9.6457,-5.2566,176.9056,257.8286
175417.743,288512.612,258.0948,314718.8196,5.2622,-28.2905,0.8435,9.6905,-4.3332,177.6663,258.0948
175419.613,288501.982,258.4579,314719.1942,4.5121,-28.4898,1.0681,9.4414,-3.7608,178.5132,258.4579
175421.218,288491.277,258.9046,314719.5688,3.8413,-28.698,1.3061,8.8472,-3.5715,179.3176,258.9046
175422.575,288480.505,259.414,314719.9435,3.2505,-28.8422,1.3467,8.8851,-3.8693,180.0516,259.414
175423.724,288469.677,259.883,314720.3181,2.6707,-28.9795,1.1966,8.2902,-4.6048,180.0982,259.883
175424.682,288458.779,260.285,314720.6927,2.2347,-29.2108,0.9653,5.9443,-5.0267,179.6535,260.285
175425.503,288447.797,260.6083,314721.0674,1.9762,-29.4588,0.7338,3.667,-5.0903,179.2933,260.6083
175426.229,288436.727,260.8632,314721.442,1.7306,-29.6756,0.6235,2.3664,-4.7722,179.4474,260.8632
175426.89,288425.57,261.0786,314721.8166,1.5705,-29.8844,0.5209,2.3397,-4.3951,180.1789,261.0786
175427.502,288414.343,261.2598,314722.1913,1.4717,-30.0869,0.4341,2.3656,-4.3364,180.8405,261.2598
175428.067,288403.045,261.419,314722.5659,1.3062,-30.2479,0.4134,3.021,-4.2234,181.3399,261.419
175428.562,288391.684,261.5426,314722.9405,1.0861,-30.3859,0.2814,3.2859,-4.0385,181.7805,261.5426
175428.982,288380.266,261.6282,314723.3152,0.9045,-30.5612,0.2438,2.9628,-3.852,181.962,261.6282
175429.344,288368.793,261.7322,314723.6898,0.8049,-30.7248,0.2894,2.878,-3.6594,181.7712,261.7322
175429.639,288357.266,261.8589,314724.0644,0.5987,-30.8543,0.3617,2.9477,-3.5865,181.8059,261.8589
175429.857,288345.683,262.0116,314724.4391,0.3253,-30.9838,0.44,3.0445,-3.5424,182.2396,262.0116
175430.012,288334.051,262.1864,314724.8137,0.2608,-31.1295,0.4727,2.9501,-3.6506,182.5513,262.1864
175430.115,288322.368,262.3737,314725.1883,0.0935,-31.2573,0.5146,3.1698,-3.9574,182.7847,262.3737
175430.159,288310.627,262.557,314725.563,-0.0954,-31.4086,0.5154,3.2621,-4.2976,182.8319,262.557
175430.137,288298.821,262.7188,314725.9376,-0.2413,-31.6059,0.3686,3.1665,-4.6955,182.8719,262.7188
175430.057,288286.941,262.8638,314726.3122,-0.439,-31.8494,0.399,2.9358,-4.7979,182.8685,262.8638
175429.906,288274.981,263.0342,314726.6868,-0.5673,-32.0214,0.4889,2.591,-4.3516,183.2972,263.0342
175429.706,288262.957,263.2309,314727.0615,-0.7292,-32.1667,0.5282,2.4233,-3.8576,183.7891,263.2309
175429.46,288250.884,263.4153,314727.4361,-0.8232,-32.2965,0.4315,2.2439,-3.7389,184.3639,263.4153
175429.172,288238.766,263.5776,314727.8108,-0.8976,-32.4139,0.4207,1.6023,-3.9035,184.9942,263.5776
175428.857,288226.597,263.7372,314728.1854,-0.9777,-32.5311,0.4865,0.8802,-3.9712,185.758,263.7372
175428.536,288214.376,263.9238,314728.56,-0.9729,-32.6907,0.5646,0.7863,-3.7229,186.2243,263.9238
175428.215,288202.109,264.1695,314728.9347,-0.9677,-32.8117,0.7064,1.1259,-2.9402,186.3586,264.1695
175427.884,288189.817,264.4619,314729.3093,-0.9979,-32.8285,0.8206,1.0899,-2.321,186.0418,264.4619
175427.548,288177.513,264.7688,314729.6839,-1.0713,-32.8454,0.8231,1.2092,-2.4157,185.352,264.7688
175427.186,288165.194,265.0954,314730.0586,-1.1064,-32.9243,0.9273,1.5163,-2.7994,184.8392,265.0954
175426.796,288152.852,265.453,314730.4332,-1.1879,-32.9678,0.9758,2.5043,-2.711,184.4876,265.453
175426.356,288140.492,265.8307,314730.8078,-1.4014,-32.9847,1.0702,2.3627,-2.322,184.273,265.8307
175425.86,288128.12,266.2365,314731.1824,-1.4777,-33.0395,1.1137,1.5775,-2.0232,184.4697,266.2365
175425.344,288115.741,266.6793,314731.5571,-1.515,-33.0728,1.2423,1.4686,-2.1259,185.001,266.6793
175424.802,288103.354,267.1936,314731.9317,-1.576,-33.0593,1.4943,1.5738,-2.1488,185.7188,267.1936
175424.249,288090.963,267.7689,314732.3064,-1.6337,-33.0586,1.5666,1.424,-1.8286,186.0933,267.7689
175423.687,288078.573,268.3515,314732.681,-1.628,-33.0847,1.5497,1.1076,-1.688,186.1091,268.3515
