X,Y,ELEVATION,TIME
2099767.732,1550946.722,336.7315,503068.6372
2099766.901,1550979.504,336.4974,503070.0678
2099764.388,1551012.180,336.8597,503071.5227
2099764.243,1551044.920,337.1437,503073.0603
2099767.093,1551077.511,336.4199,503074.5834
2099769.248,1551110.199,335.957,503075.9944
2099769.676,1551142.999,335.9969,503077.3767
2099770.059,1551175.775,335.71,503078.8263
2099769.569,1551208.503,335.1144,503080.2793
2099768.756,1551241.269,334.824,503081.7734
2099764.320,1551273.624,334.0763,503083.2080
2099756.009,1551305.346,333.9229,503084.6126
2099745.809,1551336.520,333.9681,503086.0481
2099734.331,1551367.244,334.0942,503087.4979
2099721.785,1551397.547,334.0157,503088.9202
2099710.012,1551428.156,333.8223,503090.3363
2099699.296,1551459.120,333.3415,503091.7766
2099688.072,1551489.894,332.8125,503093.2054
2099675.824,1551520.322,332.8216,503094.6265
2099661.704,1551549.879,332.5277,503096.0678
2099643.324,1551577.014,332.5424,503097.4866
2099623.718,1551603.302,332.6769,503098.9364
2099603.041,1551628.742,332.8428,503100.4136
2099581.336,1551653.321,333.1095,503101.8370
2099559.328,1551677.602,333.556,503103.2471
2099537.657,1551702.217,333.6768,503104.6736
2099515.947,1551726.638,333.2992,503106.1254
2099496.482,1551752.557,331.7983,503107.5613
2099474.567,1551776.892,331.7711,503108.9715
2099451.752,1551800.443,332.034,503110.3501
2099429.334,1551824.367,331.8417,503111.7269
2099407.964,1551849.239,331.6741,503113.1672
2099385.541,1551873.143,332.0536,503114.6227
2099362.878,1551896.799,332.5639,503116.0582
2099341.048,1551921.271,332.5723,503117.4888
2099318.674,1551945.092,333.3707,503118.9468
2099296.718,1551969.265,334.2498,503120.3950
2099275.551,1551994.145,335.1302,503121.8632
2099253.946,1552018.768,335.2434,503123.3126
2099230.799,1552041.956,334.8508,503124.7335
2099206.740,1552064.228,334.9662,503126.1771
2099183.034,1552086.839,334.5707,503127.5821
2099160.150,1552110.312,334.2687,503129.0055
2099137.710,1552134.229,334.1332,503130.4426
2099115.862,1552158.669,333.8711,503131.8979
2099093.868,1552182.976,333.8535,503133.3962
2099072.028,1552207.430,334.1352,503134.8811
2099049.772,1552231.526,334.0207,503136.3018
2099027.659,1552255.744,334.2087,503137.6940
2099005.883,1552280.247,333.8671,503139.0861
2098983.659,1552304.268,333.1751,503140.4805
2098960.698,1552327.674,333.022,503141.9038
2098938.815,1552352.040,332.7773,503143.3397
2098918.803,1552378.009,332.9534,503144.8578
2098898.376,1552403.666,332.9836,503146.3292
2098877.799,1552429.196,332.7544,503147.7731
2098856.896,1552454.426,332.2872,503149.2092
2098834.994,1552478.809,332.1325,503150.6758
2098812.194,1552502.365,332.3848,503152.1521
2098789.004,1552525.512,332.0586,503153.6066
2098766.042,1552548.819,331.3339,503155.0398
2098742.967,1552572.059,330.7596,503156.4618
2098720.349,1552595.752,330.223,503157.8797
2098697.904,1552619.657,329.9825,503159.3392
2098676.050,1552644.110,330.106,503160.8060
2098654.297,1552668.655,329.9934,503162.2453
2098631.651,1552692.293,329.5855,503163.6605
2098605.890,1552712.386,330.2089,503165.0309
2098584.242,1552736.729,331.0849,503166.4498
2098566.225,1552764.090,331.0012,503167.8854
2098548.309,1552791.459,331.6449,503169.2887
2098532.802,1552819.871,333.245,503170.6778
2098517.295,1552848.612,334.1713,503171.9549
2098505.520,1552879.039,334.9677,503173.2237
2098500.873,1552911.390,334.5692,503174.6240
2098499.076,1552943.928,333.461,503176.1741
2098497.235,1552976.641,333.2822,503177.7771
2098497.752,1553009.402,333.6174,503179.3214
2098499.190,1553042.149,333.3191,503180.8493
2098498.821,1553074.929,332.964,503182.3098
2098497.765,1553107.710,332.7607,503183.7056
2098497.443,1553140.425,332.0691,503185.0621
2098497.049,1553173.210,331.9471,503186.4519
2098497.411,1553206.005,331.8761,503187.8847
2098499.572,1553238.702,332.3017,503189.4017
2098501.684,1553271.434,332.2804,503190.8744
2098501.136,1553304.225,332.1821,503192.2638
2098499.673,1553336.973,332.5376,503193.6399
2098498.585,1553369.734,332.91,503195.0622
2098498.703,1553402.513,333.251,503196.5556
2098500.624,1553435.247,333.1349,503198.0723
2098503.296,1553467.869,332.4999,503199.5098
2098505.971,1553500.530,332.1031,503200.8837
2098509.605,1553533.097,331.6559,503202.2556
2098511.297,1553565.845,331.6277,503203.6546
2098510.994,1553598.619,332.0321,503205.0995
2098510.536,1553631.406,332.2608,503206.5680
2098509.576,1553664.193,332.1889,503207.9892
2098509.222,1553696.988,332.0269,503209.3754
2098509.254,1553729.791,332.0825,503210.7849
2098509.630,1553762.594,332.0699,503212.1870
2098510.049,1553795.393,332.1767,503213.6315
2098510.132,1553828.141,332.7422,503215.1850
2098510.116,1553860.920,333.1202,503216.7044
2098510.458,1553893.702,333.4505,503218.1297
2098511.677,1553926.443,333.9152,503219.5310
2098512.377,1553959.175,334.5301,503220.9452
2098513.069,1553991.949,334.8927,503222.2872
2098514.068,1554024.731,335.0921,503223.6509
2098515.181,1554057.507,334.9998,503225.0665
2098516.840,1554090.163,334.2153,503226.5263
2098518.508,1554122.760,333.2454,503227.9943
2098519.973,1554155.480,332.7327,503229.4249
2098521.741,1554188.229,332.5445,503230.8640
2098522.162,1554221.019,332.7267,503232.2611
2098523.076,1554253.802,332.8795,503233.5723
2098524.281,1554286.564,333.1992,503234.9481
2098525.426,1554319.348,333.1627,503236.3390
2098526.652,1554352.125,333.0352,503237.8037
2098528.406,1554384.869,332.7596,503239.3585
2098530.802,1554417.578,332.9208,503240.9248
2098531.840,1554450.342,332.6053,503242.4273
2098532.718,1554483.125,332.405,503243.8878
2098535.628,1554515.784,332.2306,503245.3447
2098538.218,1554548.469,332.0342,503246.8000
2098538.424,1554581.220,331.6245,503248.2136
2098528.064,1554611.991,331.1226,503249.6444
2098507.911,1554637.707,331.2571,503251.0439
2098480.974,1554656.159,331.8675,503252.4690
2098450.705,1554668.601,332.3629,503253.8902
2098418.888,1554676.372,332.6234,503255.3302
2098386.372,1554680.226,333.0665,503256.7354
2098353.647,1554681.746,333.5666,503258.1015
2098321.572,1554676.329,334.067,503259.4825
2098292.840,1554660.752,334.1257,503260.8386
2098269.586,1554637.734,334.1967,503262.1821
2098253.086,1554609.491,334.5358,503263.5577
2098242.282,1554578.561,334.8414,503264.9371
2098234.799,1554546.658,335.2201,503266.3384
2098229.317,1554514.351,335.0121,503267.8069
2098225.486,1554481.786,334.7753,503269.2894
2098223.309,1554449.115,334.203,503270.7259
2098221.878,1554416.349,334.015,503272.1271
2098220.897,1554383.565,333.8717,503273.5171
2098220.223,1554350.811,333.3732,503274.9185
2098220.136,1554318.027,333.4927,503276.3532
2098219.427,1554285.408,332.8935,503277.7835
2098219.384,1554252.690,332.2841,503279.1613
2098218.502,1554219.907,332.4279,503280.5354
2098217.509,1554187.129,332.6733,503281.9364
2098216.568,1554154.452,333.4953,503283.3187
2098215.220,1554121.819,334.4199,503284.7066
2098214.371,1554089.046,334.6743,503286.1066
2098214.116,1554056.280,335.0453,503287.4873
2098213.415,1554023.496,335.2533,503288.8824
2098212.078,1553990.779,334.7821,503290.2689
2098211.560,1553958.170,333.7475,503291.6861
2098212.920,1553925.670,332.5112,503293.1271
2098212.939,1553892.975,331.733,503294.5727
2098213.943,1553860.213,332.0286,503296.1169
2098213.777,1553827.420,332.2596,503297.6354
2098212.553,1553794.695,331.7489,503299.1115
2098211.273,1553762.016,332.324,503300.4929
2098209.897,1553729.273,332.7162,503301.8812
2098209.800,1553696.571,333.4866,503303.2747
2098209.357,1553663.783,333.6898,503304.6801
2098208.376,1553631.004,333.4445,503306.1149
2098208.066,1553598.217,333.4926,503307.5211
2098207.400,1553565.482,334.0756,503308.9091
2098207.269,1553532.687,334.2228,503310.3692
2098207.390,1553499.889,334.2079,503311.8174
2098207.511,1553467.090,334.0305,503313.2467
2098207.295,1553434.306,333.7443,503314.6663
2098206.539,1553401.535,333.4527,503316.0475
2098205.822,1553368.750,333.5467,503317.4852
2098205.319,1553335.956,333.5049,503318.9275
2098205.634,1553303.225,333.2787,503320.4031
2098205.962,1553270.442,333.4586,503321.8762
2098206.135,1553237.664,333.6567,503323.3539
2098206.107,1553204.877,333.3589,503324.8190
2098205.418,1553172.096,333.0934,503326.2279
2098204.342,1553139.316,332.8991,503327.6177
2098203.257,1553106.535,332.7253,503329.0081
2098202.715,1553073.746,332.4716,503330.4299
2098203.002,1553040.974,332.0507,503331.8866
2098203.002,1553008.209,331.5741,503333.3372
2098202.075,1552975.506,330.8523,503334.7875
2098201.629,1552942.714,330.6896,503336.2418
2098200.798,1552909.927,330.7355,503337.6868
2098201.021,1552877.190,330.4139,503339.1497
2098206.474,1552844.865,330.643,503340.5500
2098214.901,1552813.200,330.7546,503341.9742
2098226.234,1552782.499,331.4375,503343.3305
2098237.056,1552751.602,332.0696,503344.6514
2098248.340,1552721.000,333.0913,503345.9424
2098259.384,1552690.266,333.9052,503347.2439
2098274.252,1552661.085,334.1442,503348.5761
2098294.002,1552635.336,332.9039,503350.0138
2098317.146,1552612.483,331.7832,503351.4950
2098338.449,1552588.077,330.2422,503353.0047
2098359.945,1552563.371,330.6131,503354.4798
2098382.109,1552539.259,331.1281,503355.9166
2098405.050,1552515.856,331.3935,503357.3070
2098428.143,1552492.601,331.8095,503358.6879
2098451.094,1552469.382,332.6727,503360.0403
2098472.573,1552444.687,332.0742,503361.3800
2098493.946,1552420.211,332.9217,503362.7012
2098515.199,1552395.374,332.3512,503364.0437
2098537.060,1552371.011,331.7188,503365.4118
2098559.837,1552347.537,330.9931,503366.7968
2098583.028,1552324.511,330.1364,503368.2168
2098607.341,1552302.647,329.3388,503369.7164
2098630.775,1552279.775,328.7968,503371.1738
2098653.378,1552256.042,328.8163,503372.6221
2098675.936,1552232.305,329.3746,503374.1098
2098698.685,1552208.685,329.5567,503375.6127
2098721.615,1552185.265,329.9592,503377.0656
2098744.762,1552162.024,329.9471,503378.5079
2098767.069,1552137.993,330.0207,503379.9106
2098788.737,1552113.422,330.4896,503381.3181
2098811.079,1552089.415,330.6642,503382.7430
2098833.878,1552065.854,330.9297,503384.1649
2098856.887,1552042.513,331.3313,503385.5959
2098879.953,1552019.300,332.0095,503386.9960
2098902.436,1551995.450,332.344,503388.4024
2098924.961,1551971.606,332.4109,503389.7950
2098947.639,1551947.919,332.6361,503391.2056
2098970.386,1551924.305,332.5822,503392.6485
2098998.427,1551908.095,333.5071,503394.0344
2099030.712,1551903.841,334.1223,503395.3139
2099062.723,1551910.211,334.0147,503396.5526
2099089.664,1551928.016,332.7267,503397.7423
2099109.451,1551952.639,330.1347,503399.0840
2099128.862,1551978.641,329.6173,503400.5398
2099150.454,1552003.188,330.3487,503401.6804
2099168.425,1552030.577,330.7542,503402.6675
2099183.934,1552059.417,331.3394,503403.6743
2099199.597,1552088.226,331.5845,503404.7192
2099216.574,1552116.290,331.6793,503405.7693
2099233.559,1552144.345,331.902,503406.7970
2099250.272,1552172.571,331.9898,503407.7964
2099267.104,1552200.724,332.1231,503408.8071
2099284.648,1552228.441,332.0445,503409.8305
2099302.184,1552256.161,332.1461,503410.8446
2099318.903,1552284.382,332.2379,503411.8375
2099335.171,1552312.869,332.2521,503412.8188
2099351.660,1552341.227,332.2972,503413.7951
2099369.090,1552369.015,332.3849,503414.7805
2099386.652,1552396.715,332.5832,503415.7930
2099404.452,1552424.264,332.7484,503416.8277
2099421.972,1552451.989,332.9001,503417.8912
2099439.549,1552479.681,332.9985,503418.9352
2099457.767,1552506.961,333.0398,503419.9515
2099475.927,1552534.275,333.2044,503420.9661
2099493.906,1552561.706,333.3459,503421.9679
2099512.191,1552588.936,333.1717,503422.9398
2099529.409,1552616.816,333.5518,503423.8684
2099545.819,1552645.092,334.355,503424.8274
2099563.641,1552672.597,334.7719,503425.8183
2099582.251,1552699.511,335.4738,503426.8778
2099601.450,1552726.091,335.7454,503428.0218
2099620.642,1552752.682,335.5668,503429.2340
2099639.466,1552779.310,334.5001,503430.5303
2099657.538,1552806.312,333.1273,503431.9283
2099677.517,1552831.910,331.729,503433.3914
2099697.492,1552857.853,331.1768,503435.0243
2099717.704,1552883.674,331.3,503437.0401
2099735.431,1552911.164,330.9011,503439.4668
2099748.411,1552941.024,330.89,503443.9225
2099764.380,1552955.353,325.9353,503451.5704
2099775.593,1552963.286,317.0019,503456.0128
2099777.327,1552954.579,307.5953,503461.3420
2099775.910,1552959.412,297.7435,503465.5684
2099777.231,1552963.792,287.9184,503470.6778
2099773.602,1552961.879,278.0433,503475.1195
2099776.705,1552967.552,268.3708,503479.7156
2099778.130,1552961.258,258.8042,503485.1794
2099769.175,1552959.244,249.9174,503490.9939
2099765.351,1552956.815,241.097,503499.4850
2099754.616,1552970.951,233.5227,503506.7957
2099741.609,1552976.891,227.3093,503520.8732
2105690.960,1548356.709,280.9153,565774.0055
2105667.359,1548358.096,283.9626,565775.6225
2105639.627,1548372.770,286.6472,565776.8618
2105618.841,1548396.503,289.2511,565778.0700
2105600.128,1548422.271,291.5557,565779.1787
2105573.071,1548439.498,293.3542,565780.1523
2105542.740,1548449.460,295.5839,565781.0158
2105511.156,1548453.611,297.916,565781.9106
2105479.046,1548451.975,299.8197,565782.8578
2105447.939,1548443.540,301.5718,565783.8458
2105418.613,1548429.435,302.7205,565784.8501
2105392.417,1548409.840,302.9964,565785.8659
2105371.270,1548384.850,302.9817,565786.8671
2105355.338,1548356.231,302.7907,565787.8570
2105346.182,1548324.831,302.7144,565788.8811
2105346.174,1548292.165,302.7435,565789.9986
2105356.965,1548261.427,302.4217,565791.2956
2105381.263,1548240.518,301.6101,565792.9759
2105412.963,1548232.430,301.1727,565794.5992
2105445.661,1548232.678,301.0121,565795.8475
2105477.914,1548238.528,301.3379,565796.8778
2105510.457,1548242.402,301.7361,565797.8260
2105543.045,1548245.700,302.2876,565798.7694
2105575.591,1548249.564,302.7037,565799.7245
2105608.099,1548253.896,302.9271,565800.6943
2105640.593,1548258.399,302.9015,565801.6808
2105673.092,1548262.850,302.7855,565802.6829
2105705.607,1548267.182,302.6931,565803.6889
2105738.177,1548271.045,302.5069,565804.7020
2105770.823,1548269.927,302.2939,565805.6991
2105801.724,1548259.258,301.9222,565806.6688
2105829.537,1548241.987,301.8259,565807.6171
2105852.971,1548219.192,302.3514,565808.6260
2105869.843,1548191.220,302.5843,565809.8071
2105875.326,1548159.162,302.6154,565811.2607
2105863.920,1548129.053,301.9283,565812.9764
2105837.127,1548111.011,301.0616,565814.6358
2105805.214,1548103.859,300.9216,565815.9464
2105772.495,1548104.197,301.1335,565817.0848
2105740.130,1548109.465,301.3613,565818.1742
2105707.393,1548111.056,301.593,565819.3511
2105674.601,1548110.583,301.4864,565820.6758
2105641.854,1548111.970,301.1918,565821.9378
2105609.228,1548115.369,301.1107,565823.1390
2105576.533,1548117.295,301.2339,565824.3715
2105543.868,1548114.358,301.3358,565825.7330
2105511.105,1548112.798,301.2633,565827.0072
2105478.716,1548108.319,301.2361,565828.1159
2105448.621,1548095.396,301.4595,565829.0891
2105418.416,1548082.873,302.2366,565830.0251
2105387.712,1548071.443,302.7253,565830.9965
2105356.965,1548060.073,303.0945,565831.9880
2105326.179,1548048.845,303.5518,565833.0239
2105295.111,1548038.508,303.9627,565834.1777
2105262.715,1548038.907,303.1624,565835.4860
2105230.546,1548043.733,301.9406,565837.1132
2105200.853,1548056.875,300.9236,565838.6774
2105172.679,1548073.653,300.9806,565839.9818
2105144.357,1548090.083,301.5887,565841.1977
2105115.596,1548105.727,302.2066,565842.3396
2105086.643,1548121.094,302.5956,565843.4089
2105057.489,1548136.060,303.0483,565844.4144
2105028.383,1548151.077,303.618,565845.3975
2104999.163,1548165.889,304.1386,565846.3792
2104969.766,1548180.218,304.9117,565847.3674
2104940.232,1548194.272,305.6744,565848.3593
2104910.931,1548208.902,306.2422,565849.3589
2104881.424,1548223.161,306.6289,565850.3640
2104850.096,1548232.670,306.8586,565851.3583
2104817.547,1548236.318,307.1883,565852.3262
2104784.894,1548234.173,307.6423,565853.3104
2104752.936,1548227.053,308.1145,565854.3144
2104721.985,1548216.307,308.5231,565855.3611
2104692.334,1548202.469,309.1739,565856.4866
2104663.269,1548187.324,309.5962,565857.6980
2104635.877,1548169.467,309.8856,565859.0099
2104615.821,1548143.746,310.1318,565860.4011
2104603.736,1548113.344,310.1434,565861.9106
2104598.229,1548081.092,309.7721,565863.4268
2104599.645,1548048.397,309.3675,565864.8976
2104607.537,1548016.611,309.225,565866.3276
2104620.009,1547986.295,309.4277,565867.7553
2104635.503,1547957.393,309.5736,565869.1745
2104652.350,1547929.247,309.6198,565870.5901
2104670.210,1547901.736,309.6968,565872.0298
2104689.945,1547875.548,309.8785,565873.4824
2104710.469,1547849.987,310.2395,565874.9319
2104730.265,1547823.847,310.0651,565876.3925
2104750.529,1547798.070,309.9864,565877.8575
2104771.431,1547772.795,309.9684,565879.2999
2104792.943,1547748.040,309.8565,565880.7342
2104814.963,1547723.736,309.6609,565882.1619
2104836.963,1547699.406,309.5586,565883.5928
2104858.570,1547674.726,309.6275,565885.0207
2104879.852,1547649.770,309.8098,565886.4413
2104901.584,1547625.201,309.9123,565887.8743
2104923.937,1547601.207,310.0014,565889.3157
2104947.370,1547578.287,310.2878,565890.6943
2104969.627,1547554.189,310.2581,565892.1132
2104991.315,1547529.588,310.0688,565893.5490
2105012.306,1547504.389,309.8543,565894.9984
2105033.538,1547479.387,309.7665,565896.4259
2105055.716,1547455.228,309.8961,565897.8556
2105078.350,1547431.487,310.0123,565899.2976
2105100.667,1547407.450,310.1518,565900.7694
2105121.559,1547382.162,310.1646,565902.2517
2105142.193,1547356.663,310.2642,565903.7144
2105163.263,1547331.525,310.3828,565905.1412
2105184.528,1547306.549,310.4023,565906.5584
2105206.363,1547282.075,310.5486,565907.9933
2105228.630,1547257.990,310.4959,565909.4233
2105250.871,1547233.884,310.3576,565910.8638
